customer_id,credit_score,credit_band,dti,delinq_2yrs,open_acc,pub_rec,total_acc,revol_bal,revol_util
437197,685.0745053636833,Near Prime,30.45,1.0,6.0,3.0,25.0,42540.0,
10243,791.0926745183747,Super Prime,9.55,0.0,12.0,0.0,49.0,19391.0,38.2
399705,642.0494104588535,Near Prime,4.9,0.0,8.0,0.0,16.0,7114.0,54.3
481338,561.6678985424808,Subprime,21.92,2.0,23.0,1.0,44.0,3674.0,54.0
161004,733.0636941527378,Prime,9.23,0.0,6.0,0.0,28.0,12468.0,58.8
545372,711.2283802230706,Prime,38.49,0.0,12.0,1.0,35.0,18192.0,62.7
547424,727.9658901248279,Prime,12.45,0.0,6.0,0.0,25.0,12617.0,84.7
602076,700.4285088181794,Prime,6.81,1.0,23.0,0.0,60.0,10544.0,30.0
528460,776.5484174353811,Super Prime,22.89,0.0,11.0,0.0,24.0,10844.0,40.9
205957,535.9936858485019,Subprime,16.93,2.0,22.0,0.0,53.0,5039.0,8.7
564816,698.9341070853673,Near Prime,33.17,0.0,7.0,0.0,21.0,6502.0,43.3
332956,621.0719597709306,Subprime,8.63,0.0,9.0,0.0,12.0,11015.0,58.3
576013,657.924387952045,Near Prime,33.81,0.0,13.0,0.0,25.0,59471.0,70.9
657260,755.5447056983743,Prime,13.35,0.0,9.0,0.0,26.0,11958.0,20.2
604695,778.8222004726762,Super Prime,24.84,1.0,18.0,0.0,42.0,20100.0,45.3
442353,599.4037504634182,Subprime,7.77,0.0,6.0,1.0,8.0,11530.0,59.4
134948,745.9119469845407,Prime,6.5,0.0,9.0,0.0,13.0,2981.0,11.0
137396,797.6527302297466,Super Prime,5.62,0.0,6.0,0.0,14.0,1653.0,22.3
651635,746.5158309611069,Prime,12.8,0.0,12.0,0.0,29.0,14494.0,56.6
27861,651.1589596927502,Near Prime,19.58,0.0,9.0,0.0,24.0,13249.0,19.7
313006,761.5226552956867,Super Prime,21.48,1.0,9.0,1.0,15.0,6268.0,67.4
12185,709.8737741115467,Prime,11.92,0.0,8.0,0.0,32.0,14071.0,26.8
289411,708.6177603710195,Prime,2.37,1.0,4.0,0.0,7.0,1111.0,8.1
362864,825.7627214319659,Super Prime,12.24,0.0,10.0,0.0,14.0,12767.0,80.8
1263,604.8941663766063,Subprime,20.11,0.0,19.0,0.0,27.0,17131.0,75.5
273233,741.9284440300944,Prime,7.41,1.0,4.0,0.0,26.0,4919.0,82.0
610757,675.2646079429563,Near Prime,8.92,1.0,8.0,0.0,32.0,30629.0,77.5
22867,761.0930669348603,Super Prime,26.81,1.0,19.0,0.0,43.0,21459.0,38.7
662029,656.4369962481514,Near Prime,37.03,0.0,10.0,0.0,50.0,17050.0,88.8
253562,750.3538572784609,Prime,24.06,0.0,7.0,0.0,10.0,4784.0,74.8
91710,555.5836474883614,Subprime,6.19,2.0,14.0,0.0,23.0,2313.0,7.7
277747,608.4813653252309,Subprime,19.95,0.0,14.0,0.0,28.0,2122.0,24.1
679482,731.2721783159102,Prime,15.54,0.0,22.0,0.0,25.0,15515.0,41.8
602390,635.5519325371505,Subprime,23.41,0.0,5.0,0.0,12.0,26131.0,79.9
609895,723.5397279818608,Prime,21.94,0.0,11.0,0.0,20.0,36221.0,64.2
487118,598.1248758184747,Subprime,1.08,1.0,3.0,0.0,4.0,840.0,6.9
402547,605.1577981663775,Subprime,8.14,0.0,3.0,0.0,6.0,14747.0,78.4
356473,712.0981952644375,Prime,24.03,1.0,10.0,0.0,15.0,6553.0,25.0
515520,727.7110704960799,Prime,32.32,0.0,14.0,0.0,33.0,41296.0,84.6
445842,696.2767105852313,Near Prime,22.38,0.0,13.0,1.0,22.0,6188.0,84.0
595589,683.6544287735247,Near Prime,29.87,2.0,12.0,0.0,41.0,5528.0,62.2
629440,668.021198723057,Near Prime,20.16,0.0,9.0,0.0,16.0,14111.0,53.0
487946,771.3088016453464,Super Prime,4.41,0.0,7.0,1.0,14.0,6396.0,35.3
443003,687.0564774674076,Near Prime,16.82,0.0,17.0,0.0,25.0,9968.0,59.0
255036,763.7267283865463,Super Prime,14.62,0.0,11.0,1.0,22.0,9492.0,45.9
246644,810.5225791793928,Super Prime,6.56,0.0,1.0,0.0,2.0,7271.0,85.5
331154,649.5294811875586,Near Prime,24.23,0.0,8.0,0.0,17.0,12805.0,67.0
526833,801.6651921494436,Super Prime,19.88,0.0,20.0,0.0,46.0,24679.0,38.0
97529,685.0108635191128,Near Prime,17.8,0.0,27.0,0.0,54.0,29324.0,55.5
274892,682.8476171124877,Near Prime,4.32,0.0,5.0,0.0,5.0,2197.0,73.2
33270,582.4375852845205,Subprime,26.41,0.0,12.0,0.0,51.0,22948.0,81.4
189188,611.980967996194,Subprime,11.35,0.0,5.0,0.0,8.0,2106.0,58.5
528258,686.6093267573787,Near Prime,14.58,1.0,7.0,0.0,14.0,5899.0,84.3
401173,807.8670762448965,Super Prime,16.2,0.0,10.0,0.0,20.0,11805.0,89.4
662042,650.1818349130821,Near Prime,26.22,0.0,13.0,0.0,18.0,14140.0,30.3
669159,760.0011675727056,Super Prime,24.69,0.0,6.0,0.0,13.0,21793.0,87.5
399711,759.9342763967475,Prime,19.76,1.0,17.0,0.0,21.0,9930.0,66.2
81422,627.1516221722902,Subprime,28.46,0.0,14.0,0.0,30.0,34965.0,98.0
416454,631.5325851712005,Subprime,11.29,0.0,7.0,1.0,13.0,7296.0,64.6
94808,600.3610351997575,Subprime,12.09,0.0,12.0,0.0,21.0,27373.0,43.1
313631,795.0249434774045,Super Prime,28.11,0.0,7.0,1.0,16.0,1072.0,8.8
31439,705.9217878904035,Prime,10.03,0.0,11.0,0.0,25.0,14338.0,20.7
376283,726.079357753755,Prime,18.87,0.0,12.0,0.0,23.0,11267.0,47.1
2241,609.3688487568778,Subprime,16.31,0.0,10.0,0.0,28.0,33415.0,74.4
2919,600.6347184454021,Subprime,17.45,0.0,10.0,0.0,16.0,39175.0,45.6
32848,676.806594580858,Near Prime,71.4,0.0,6.0,0.0,9.0,18813.0,60.9
78495,657.1428291337611,Near Prime,17.05,0.0,9.0,0.0,26.0,30053.0,49.7
419468,693.8471974834729,Near Prime,28.29,0.0,5.0,0.0,5.0,10445.0,100.4
366634,644.3829522338482,Near Prime,25.68,0.0,8.0,0.0,22.0,37131.0,64.2
69319,606.7157382481861,Subprime,7.51,0.0,7.0,0.0,8.0,15263.0,27.6
581104,589.8372124038874,Subprime,29.83,0.0,21.0,0.0,33.0,34343.0,59.9
248761,702.1224580871474,Prime,15.53,0.0,10.0,0.0,24.0,12465.0,55.9
478611,751.3859961594721,Prime,23.06,0.0,18.0,0.0,53.0,18955.0,65.8
652015,632.2462642300322,Subprime,11.04,0.0,6.0,0.0,24.0,34565.0,51.7
180251,711.1831345086023,Prime,29.65,2.0,8.0,0.0,23.0,1508.0,22.5
383451,729.3831953579631,Prime,21.94,0.0,17.0,0.0,31.0,14996.0,65.8
651218,750.1074421058438,Prime,12.28,1.0,15.0,0.0,23.0,7989.0,54.6
627670,576.1163598363537,Subprime,11.72,0.0,9.0,0.0,19.0,12283.0,88.4
16923,609.0018366900711,Subprime,8.71,0.0,11.0,0.0,27.0,21160.0,40.6
442363,698.4338984459164,Near Prime,10.61,0.0,14.0,0.0,20.0,13920.0,45.6
248331,564.6861829734898,Subprime,20.71,3.0,12.0,0.0,40.0,2266.0,31.5
604347,647.0228870562564,Near Prime,5.06,0.0,16.0,0.0,33.0,17453.0,16.3
134283,759.917918799154,Prime,5.27,0.0,14.0,0.0,38.0,6383.0,23.3
368580,705.1491890132958,Prime,23.27,0.0,10.0,0.0,12.0,10571.0,60.1
359715,763.4002782836731,Super Prime,6.35,0.0,6.0,0.0,15.0,10860.0,27.9
442962,732.8062374940909,Prime,27.49,0.0,19.0,0.0,31.0,18221.0,35.7
68009,693.8954644660442,Near Prime,11.27,0.0,22.0,0.0,25.0,9327.0,37.9
230552,577.7735852369273,Subprime,1.0,0.0,4.0,0.0,9.0,704.0,7.7
235806,567.4438785891651,Subprime,29.01,0.0,5.0,1.0,15.0,1295.0,12.2
356456,671.8709119991257,Near Prime,10.88,0.0,11.0,0.0,13.0,7757.0,29.7
527612,781.5557008233878,Super Prime,17.73,0.0,14.0,0.0,16.0,27009.0,60.2
270387,707.3643936425668,Prime,11.21,0.0,9.0,1.0,15.0,2095.0,36.1
409794,727.7016132196295,Prime,40.71,0.0,20.0,0.0,30.0,20055.0,40.5
524779,701.9950735749791,Prime,23.0,0.0,12.0,0.0,29.0,14962.0,37.5
1899,816.9055150811479,Super Prime,3.04,0.0,9.0,0.0,11.0,12155.0,40.8
234579,688.2408543597757,Near Prime,13.21,1.0,6.0,0.0,10.0,827.0,41.3
318857,725.1876088519098,Prime,18.2,0.0,10.0,0.0,42.0,25251.0,60.4
512477,755.6250649320202,Prime,17.41,0.0,10.0,0.0,20.0,37299.0,68.9
488801,661.2808824443247,Near Prime,25.21,0.0,18.0,0.0,26.0,30405.0,31.7
532981,654.7938186225035,Near Prime,27.9,0.0,11.0,1.0,22.0,30783.0,66.3
602078,806.6272724255855,Super Prime,18.74,0.0,11.0,1.0,33.0,6928.0,50.9
561473,600.2296238565999,Subprime,12.73,0.0,4.0,0.0,10.0,12819.0,100.1
230330,703.3040161303225,Prime,23.48,0.0,5.0,0.0,7.0,16615.0,89.3
86772,803.8140747465231,Super Prime,17.35,0.0,15.0,1.0,25.0,33939.0,35.5
464917,563.4582415731165,Subprime,7.86,0.0,6.0,0.0,18.0,3141.0,23.8
290798,676.8652497739188,Near Prime,23.04,0.0,13.0,0.0,19.0,9026.0,41.0
137307,555.8374343921905,Subprime,19.34,0.0,2.0,0.0,6.0,0.0,0.0
34195,808.5771342049816,Super Prime,5.3,1.0,17.0,0.0,24.0,24678.0,35.0
526846,701.7193253060918,Prime,21.76,0.0,15.0,0.0,21.0,10613.0,80.0
160076,823.9092578684324,Super Prime,12.36,0.0,13.0,1.0,37.0,1383.0,36.4
401546,778.220037187683,Super Prime,9.7,0.0,5.0,0.0,8.0,8113.0,69.9
402704,629.0209630599414,Subprime,29.81,0.0,9.0,0.0,29.0,13447.0,51.7
481449,803.2586783007573,Super Prime,26.08,0.0,9.0,2.0,14.0,4223.0,19.5
674518,732.4588604231125,Prime,9.9,0.0,6.0,0.0,17.0,14481.0,56.3
483210,690.2885630729899,Near Prime,31.64,0.0,6.0,0.0,9.0,44469.0,96.0
358610,794.5987853333685,Super Prime,21.71,0.0,8.0,0.0,12.0,7287.0,60.7
58680,762.7320464169009,Super Prime,21.72,1.0,16.0,0.0,43.0,26719.0,29.5
603362,681.2830901916567,Near Prime,10.13,0.0,16.0,0.0,26.0,11540.0,71.2
359753,646.813545113358,Near Prime,18.75,0.0,11.0,0.0,30.0,10632.0,42.0
532554,745.5623504356829,Prime,22.87,0.0,16.0,0.0,37.0,18274.0,43.2
253110,690.0937183062385,Near Prime,26.33,0.0,6.0,0.0,18.0,7659.0,59.4
313630,733.2293190534429,Prime,31.9,0.0,14.0,0.0,19.0,6363.0,20.8
138597,699.3213193537557,Near Prime,19.62,0.0,11.0,0.0,30.0,31334.0,98.5
246475,612.8468240140202,Subprime,11.74,0.0,12.0,0.0,19.0,6383.0,23.0
357251,699.7386836693705,Near Prime,30.48,0.0,19.0,0.0,29.0,13446.0,16.4
459606,548.6273543093417,Subprime,25.16,0.0,10.0,0.0,31.0,0.0,0.0
315241,675.699426742469,Near Prime,34.86,0.0,18.0,1.0,31.0,9135.0,49.4
374460,695.4177316376324,Near Prime,17.57,1.0,13.0,0.0,31.0,11845.0,36.7
344613,722.4948610110564,Prime,34.59,0.0,9.0,1.0,22.0,15136.0,62.8
487614,556.3840325695418,Subprime,26.68,0.0,12.0,0.0,27.0,20882.0,58.5
513638,726.3095450710679,Prime,23.08,0.0,7.0,0.0,20.0,11004.0,59.8
434450,702.9695585768906,Prime,34.73,0.0,20.0,0.0,38.0,36732.0,61.2
577518,670.1193460115917,Near Prime,24.27,1.0,7.0,0.0,14.0,2729.0,17.2
271356,756.4330924581761,Prime,18.79,0.0,8.0,1.0,17.0,4423.0,20.0
491594,660.6042776543752,Near Prime,26.81,0.0,7.0,0.0,23.0,21611.0,51.2
603587,628.1919506292437,Subprime,36.14,2.0,11.0,3.0,49.0,16307.0,81.1
78504,695.9617648582381,Near Prime,8.47,2.0,7.0,0.0,20.0,9421.0,75.4
481256,604.6628420395762,Subprime,19.06,3.0,11.0,0.0,32.0,3970.0,28.6
323171,628.0657720567363,Subprime,8.87,0.0,7.0,0.0,12.0,9934.0,87.1
361636,688.7346973702333,Near Prime,26.74,0.0,19.0,0.0,35.0,12339.0,39.9
654355,624.3150619378769,Subprime,14.6,0.0,24.0,0.0,31.0,17313.0,42.4
627211,705.5142646226391,Prime,22.22,0.0,17.0,0.0,29.0,59098.0,86.0
167588,623.960848123103,Subprime,0.57,0.0,1.0,0.0,3.0,108.0,10.8
288152,714.7064222362213,Prime,28.25,0.0,10.0,0.0,18.0,22582.0,46.2
542564,669.6522561252037,Near Prime,23.47,0.0,29.0,0.0,56.0,10651.0,11.8
577729,650.8350739378741,Near Prime,18.93,0.0,10.0,0.0,22.0,20151.0,41.6
679171,706.3979262211614,Prime,16.71,0.0,15.0,0.0,32.0,21198.0,53.7
57389,667.0017432765292,Near Prime,15.01,0.0,13.0,0.0,24.0,39358.0,40.2
392056,644.5106540874192,Near Prime,29.88,1.0,11.0,0.0,14.0,4327.0,58.5
443584,747.4250573036969,Prime,28.37,0.0,13.0,0.0,32.0,18048.0,35.0
273011,530.2512828640456,Subprime,33.37,3.0,6.0,0.0,28.0,3844.0,91.5
20349,706.8797565356539,Prime,21.26,0.0,13.0,0.0,27.0,65974.0,87.0
401901,656.6279864265558,Near Prime,18.27,0.0,8.0,0.0,23.0,23049.0,60.7
513083,680.7320931979713,Near Prime,13.97,0.0,15.0,1.0,25.0,16625.0,78.8
377631,637.9258991606298,Subprime,21.15,0.0,8.0,0.0,18.0,9159.0,24.5
637235,742.9671353476381,Prime,21.51,0.0,16.0,0.0,23.0,20989.0,84.0
158907,734.3234072725515,Prime,6.12,0.0,3.0,0.0,3.0,3116.0,21.1
211297,704.3820893669922,Prime,10.62,0.0,11.0,0.0,13.0,6646.0,22.0
270537,568.9136363183281,Subprime,13.23,0.0,7.0,0.0,10.0,7146.0,76.0
507469,562.5901085589644,Subprime,3.39,0.0,22.0,0.0,64.0,1728.0,7.6
103171,776.915542869103,Super Prime,18.42,2.0,33.0,0.0,73.0,40512.0,60.7
468433,519.4313283019977,Subprime,16.93,2.0,27.0,0.0,36.0,4182.0,56.5
69841,705.4231779730925,Prime,19.54,2.0,19.0,0.0,42.0,29769.0,63.1
478099,753.601342443464,Prime,18.82,0.0,13.0,0.0,26.0,34281.0,77.2
269327,582.2722200952262,Subprime,20.59,0.0,10.0,0.0,13.0,6916.0,49.4
233158,563.4195100290897,Subprime,27.92,0.0,9.0,1.0,18.0,11402.0,63.3
432261,543.4951238228507,Subprime,19.6,0.0,16.0,0.0,23.0,7772.0,23.5
40328,744.8134626401613,Prime,12.19,0.0,9.0,0.0,18.0,27468.0,38.1
477593,711.182440285517,Prime,8.28,1.0,9.0,0.0,14.0,11601.0,47.4
680379,787.7447741061442,Super Prime,25.78,0.0,17.0,0.0,45.0,24744.0,81.7
323204,712.065027486104,Prime,19.27,0.0,10.0,0.0,28.0,9521.0,50.6
176415,704.2584621894504,Prime,33.13,0.0,35.0,0.0,59.0,93009.0,47.4
364038,650.2580454423044,Near Prime,38.79,0.0,12.0,0.0,22.0,116166.0,74.5
628025,635.7242383811007,Subprime,18.34,0.0,11.0,0.0,17.0,12984.0,44.9
79677,713.1947391196538,Prime,23.94,0.0,23.0,0.0,44.0,23385.0,23.8
316238,709.8732002164514,Prime,10.78,3.0,8.0,0.0,16.0,16205.0,36.4
691606,765.8411842741547,Super Prime,11.77,0.0,7.0,0.0,31.0,6524.0,59.9
516095,695.4328598815522,Near Prime,25.96,0.0,14.0,0.0,34.0,16173.0,63.2
340584,628.8566580853999,Subprime,13.17,1.0,12.0,0.0,20.0,6762.0,58.3
124660,738.6607910761452,Prime,5.6,0.0,3.0,0.0,16.0,63960.0,69.1
548441,787.7157577745324,Super Prime,20.61,0.0,8.0,1.0,17.0,16633.0,79.6
498857,762.3438048722861,Super Prime,9.42,0.0,13.0,0.0,28.0,21693.0,66.1
106067,704.325103308237,Prime,18.94,0.0,11.0,0.0,27.0,33312.0,82.3
110053,697.1551418736349,Near Prime,16.92,0.0,16.0,1.0,30.0,7408.0,12.5
577428,704.5103889617545,Prime,2.05,0.0,7.0,0.0,9.0,6071.0,45.6
416069,727.6828021132814,Prime,34.27,1.0,9.0,0.0,26.0,21753.0,73.2
410670,635.010429350395,Subprime,22.42,0.0,16.0,0.0,22.0,13551.0,81.1
274659,612.5170235913492,Subprime,23.88,0.0,22.0,0.0,37.0,93446.0,36.0
582014,757.1863738117744,Prime,19.88,0.0,16.0,0.0,33.0,22621.0,25.8
389612,742.1042570419213,Prime,12.56,0.0,4.0,0.0,6.0,4109.0,37.4
425414,728.625877727266,Prime,28.33,3.0,13.0,0.0,33.0,656.0,18.7
385020,848.1114882969358,Super Prime,9.74,0.0,6.0,0.0,8.0,315.0,2.1
35208,611.981198519057,Subprime,28.2,1.0,8.0,0.0,25.0,14789.0,89.6
364278,690.5703248617051,Near Prime,23.87,0.0,17.0,0.0,36.0,9847.0,59.3
559139,715.268695804003,Prime,5.37,2.0,4.0,0.0,7.0,1857.0,58.0
636084,568.4301096618703,Subprime,19.55,0.0,21.0,0.0,26.0,14222.0,27.5
409258,699.6621849080176,Near Prime,27.93,0.0,14.0,1.0,29.0,10303.0,67.3
225802,680.2362711321443,Near Prime,34.81,0.0,14.0,1.0,28.0,7574.0,24.1
242913,745.4534986990872,Prime,21.27,0.0,3.0,0.0,4.0,484.0,48.4
602516,671.5992095305012,Near Prime,14.12,0.0,9.0,0.0,16.0,37017.0,84.7
116954,592.0715736247279,Subprime,18.43,0.0,21.0,0.0,49.0,19136.0,14.0
98359,558.2033861540651,Subprime,15.32,0.0,22.0,0.0,40.0,32977.0,32.4
625839,614.1555783901031,Subprime,13.16,0.0,10.0,0.0,14.0,14842.0,44.2
651328,549.7492490074485,Subprime,28.89,0.0,12.0,0.0,31.0,21440.0,77.4
255233,710.7895518323496,Prime,28.47,0.0,20.0,0.0,21.0,9074.0,33.7
547428,620.7884926964757,Subprime,11.37,1.0,8.0,0.0,17.0,6894.0,53.9
393508,647.4731249642018,Near Prime,21.38,0.0,10.0,1.0,33.0,8093.0,60.4
583718,668.16310019198,Near Prime,15.49,0.0,16.0,0.0,22.0,8293.0,38.2
308228,748.4887758634057,Prime,19.66,0.0,6.0,0.0,21.0,2714.0,17.2
68494,722.2514445093486,Prime,22.77,0.0,6.0,1.0,9.0,10018.0,91.1
400252,725.3460414475661,Prime,20.79,0.0,9.0,1.0,28.0,8217.0,92.3
442321,696.1881170317157,Near Prime,18.7,0.0,19.0,0.0,23.0,10246.0,28.5
501590,566.0455486738348,Subprime,23.49,0.0,9.0,1.0,24.0,12523.0,63.2
18889,667.6887720536323,Near Prime,22.47,0.0,8.0,0.0,14.0,55713.0,96.4
394832,753.7424946460908,Prime,23.46,0.0,10.0,0.0,12.0,14063.0,32.0
602628,721.800719463536,Prime,16.96,0.0,9.0,0.0,14.0,9986.0,49.4
197812,754.480845043652,Prime,21.75,0.0,11.0,0.0,22.0,15235.0,61.7
619440,724.5334139041704,Prime,16.44,0.0,12.0,0.0,23.0,21404.0,39.5
356519,537.9611020854987,Subprime,27.15,0.0,11.0,0.0,17.0,19096.0,96.9
546807,604.6500873434464,Subprime,25.03,0.0,17.0,0.0,26.0,27152.0,53.1
505081,567.4076813770782,Subprime,19.26,0.0,15.0,0.0,31.0,21273.0,70.2
179406,686.862347625897,Near Prime,6.21,0.0,8.0,1.0,15.0,30147.0,31.4
673076,562.0366206459134,Subprime,24.9,1.0,17.0,1.0,32.0,30351.0,68.8
558202,657.3272521948318,Near Prime,32.95,1.0,11.0,0.0,31.0,18048.0,95.0
368517,692.96232526807,Near Prime,13.49,0.0,12.0,1.0,22.0,5548.0,99.1
188252,587.8455017870483,Subprime,26.35,0.0,11.0,0.0,24.0,2714.0,25.1
199646,769.6665601700738,Super Prime,7.77,0.0,6.0,1.0,13.0,5314.0,64.0
112499,682.8591949630234,Near Prime,15.66,0.0,14.0,1.0,27.0,9288.0,60.7
498026,649.7780657921151,Near Prime,30.79,3.0,20.0,0.0,27.0,21164.0,82.4
19459,706.6411588228331,Prime,28.51,0.0,14.0,0.0,26.0,70380.0,61.0
144936,722.3821978611364,Prime,11.93,0.0,16.0,0.0,38.0,60568.0,39.2
547769,645.6174515211283,Near Prime,9.36,0.0,6.0,0.0,17.0,3503.0,46.7
198412,645.3206106013362,Near Prime,1.2,0.0,6.0,0.0,9.0,9680.0,17.2
544827,605.1346512121622,Subprime,23.68,0.0,15.0,1.0,18.0,12791.0,39.0
601903,743.4442365735732,Prime,29.37,0.0,12.0,0.0,22.0,19718.0,33.6
477280,561.8800786114514,Subprime,22.78,0.0,11.0,0.0,23.0,15342.0,26.5
400535,693.462444780586,Near Prime,11.47,0.0,7.0,0.0,15.0,6047.0,86.4
513064,638.7755730746761,Subprime,25.38,1.0,19.0,0.0,25.0,8787.0,31.6
366293,651.0552733767253,Near Prime,2.03,0.0,5.0,0.0,19.0,855.0,2.0
651215,597.1720309708988,Subprime,10.24,0.0,12.0,0.0,28.0,16952.0,40.6
527439,715.1011090281203,Prime,25.83,0.0,13.0,1.0,24.0,6969.0,21.6
513823,581.2566938368903,Subprime,20.85,0.0,9.0,0.0,33.0,14246.0,31.2
232959,702.9018707088378,Prime,30.12,0.0,5.0,0.0,7.0,8431.0,78.1
669777,613.7028121313313,Subprime,13.86,0.0,9.0,0.0,14.0,12746.0,32.4
346105,748.5767494311012,Prime,12.83,0.0,11.0,0.0,28.0,29988.0,63.3
604286,844.6780654023767,Super Prime,24.8,0.0,10.0,0.0,28.0,31942.0,82.3
588365,713.401882417441,Prime,14.14,3.0,11.0,0.0,31.0,24377.0,90.0
11862,672.3916040470707,Near Prime,21.07,0.0,11.0,1.0,11.0,37149.0,94.0
217314,666.9886955753299,Near Prime,9.3,0.0,3.0,0.0,12.0,2162.0,39.3
14105,767.6589870505297,Super Prime,10.8,1.0,9.0,0.0,15.0,9130.0,60.9
546847,666.6875723016802,Near Prime,13.63,0.0,8.0,0.0,19.0,8479.0,67.0
132604,620.3158259618017,Subprime,33.47,0.0,7.0,0.0,7.0,6071.0,60.1
288282,715.4328379249671,Prime,3.8,0.0,4.0,0.0,6.0,2094.0,36.1
110914,707.4552793766665,Prime,20.14,0.0,11.0,0.0,20.0,39341.0,72.3
184643,640.7114361909751,Near Prime,17.84,0.0,18.0,0.0,33.0,28671.0,73.7
162249,635.1777118799038,Subprime,16.64,0.0,28.0,0.0,61.0,54919.0,59.0
526120,711.4549832179467,Prime,20.26,0.0,14.0,0.0,22.0,9351.0,64.9
477619,560.2222907051946,Subprime,24.12,0.0,12.0,0.0,15.0,21645.0,59.3
440818,741.7222078936896,Prime,6.59,0.0,7.0,0.0,15.0,3580.0,9.6
393530,634.8469239564386,Subprime,11.78,0.0,7.0,0.0,9.0,3367.0,27.4
617664,637.8567189533285,Subprime,30.43,0.0,41.0,1.0,59.0,13409.0,48.2
403479,607.9117871106711,Subprime,21.72,0.0,11.0,0.0,15.0,8158.0,62.3
552157,760.0267135903492,Super Prime,27.4,0.0,21.0,1.0,33.0,1563.0,3.4
481735,629.0725864680712,Subprime,12.4,0.0,6.0,2.0,13.0,3796.0,67.8
38159,670.1451228520666,Near Prime,22.12,1.0,15.0,0.0,28.0,27415.0,49.7
2148,655.395517794921,Near Prime,3.42,0.0,10.0,1.0,17.0,7742.0,26.4
451345,603.5124283540035,Subprime,39.88,0.0,8.0,0.0,18.0,18735.0,36.0
577123,680.1172784048878,Near Prime,12.22,0.0,9.0,0.0,28.0,7103.0,65.8
160634,686.2300473593887,Near Prime,26.05,0.0,4.0,0.0,12.0,8569.0,56.4
547442,847.4807066053932,Super Prime,1.06,0.0,5.0,0.0,7.0,2366.0,6.3
343861,677.5591687722382,Near Prime,28.85,0.0,12.0,0.0,23.0,14200.0,78.9
524259,732.3809653841074,Prime,25.93,0.0,18.0,0.0,53.0,36053.0,44.5
613799,738.9308921339707,Prime,44.8,0.0,15.0,0.0,22.0,51975.0,61.2
548136,560.2757880927277,Subprime,25.15,0.0,19.0,0.0,43.0,15404.0,17.0
70567,690.250648250735,Near Prime,24.46,0.0,11.0,0.0,25.0,117584.0,60.0
349667,667.6174647279536,Near Prime,11.37,0.0,9.0,0.0,13.0,10512.0,55.6
132400,696.1966173346868,Near Prime,25.26,0.0,10.0,0.0,32.0,72037.0,87.2
97076,720.5286162138854,Prime,23.06,0.0,10.0,0.0,28.0,13664.0,94.9
672830,820.2057395225829,Super Prime,12.99,0.0,13.0,2.0,19.0,13856.0,64.9
46611,716.7871996976056,Prime,17.84,0.0,16.0,0.0,28.0,45134.0,83.4
199864,648.4799893029668,Near Prime,31.2,0.0,20.0,0.0,30.0,172371.0,88.0
482858,606.0774546611527,Subprime,25.14,0.0,6.0,2.0,12.0,7427.0,45.6
559879,647.4777934025635,Near Prime,30.12,0.0,12.0,0.0,26.0,47310.0,69.9
434741,584.9985737997783,Subprime,30.24,1.0,10.0,4.0,28.0,7558.0,40.6
313980,605.0019546396908,Subprime,9.63,0.0,7.0,0.0,8.0,828.0,33.1
492965,644.2630356206759,Near Prime,13.8,0.0,8.0,1.0,11.0,6493.0,34.7
418741,733.3380304227042,Prime,34.99,0.0,9.0,0.0,24.0,16094.0,95.8
506774,592.6269832086748,Subprime,23.58,0.0,15.0,0.0,20.0,22656.0,52.2
342729,721.0379026048865,Prime,28.08,0.0,10.0,1.0,28.0,8540.0,39.9
480814,677.3157775225914,Near Prime,19.08,1.0,18.0,0.0,29.0,8550.0,31.3
494525,621.3702070133627,Subprime,31.88,1.0,10.0,0.0,19.0,11151.0,90.7
270546,632.295856629819,Subprime,20.3,0.0,12.0,0.0,20.0,4974.0,11.8
514765,648.5229775945385,Near Prime,20.79,0.0,6.0,0.0,22.0,505.0,23.0
478047,684.8135600497104,Near Prime,18.03,0.0,41.0,0.0,55.0,9532.0,36.4
21966,721.6539769087861,Prime,9.59,0.0,31.0,0.0,64.0,17781.0,33.3
587840,679.0904733671268,Near Prime,6.53,0.0,10.0,0.0,19.0,1300.0,72.2
3071,633.5335734839852,Subprime,13.9,0.0,6.0,0.0,9.0,12376.0,85.4
382518,585.1745721844509,Subprime,15.88,0.0,8.0,0.0,26.0,29253.0,58.4
356538,678.3929829798067,Near Prime,13.47,1.0,6.0,1.0,16.0,2198.0,17.7
574881,653.1314055811597,Near Prime,15.38,1.0,7.0,0.0,14.0,29985.0,59.1
80668,715.0651647144849,Prime,15.25,3.0,15.0,0.0,39.0,34817.0,42.5
558124,538.3060255790865,Subprime,13.32,3.0,20.0,0.0,63.0,4548.0,91.0
78596,555.4339573356141,Subprime,19.1,1.0,16.0,0.0,39.0,21288.0,50.2
394708,599.5807274492215,Subprime,10.95,0.0,10.0,0.0,29.0,15325.0,49.9
546089,681.5928851308793,Near Prime,22.21,0.0,20.0,1.0,44.0,9198.0,19.0
316341,782.4931609147703,Super Prime,9.51,0.0,10.0,0.0,14.0,3847.0,36.0
182437,740.2150387993843,Prime,9.97,0.0,26.0,1.0,62.0,3456.0,86.4
688971,755.9728201283262,Prime,9.38,0.0,16.0,0.0,33.0,68885.0,60.1
451329,679.6741342272413,Near Prime,33.86,0.0,17.0,0.0,42.0,26154.0,66.6
201147,749.5539305427892,Prime,8.94,1.0,5.0,0.0,5.0,5174.0,38.3
