loan_id,loan_status,default_flag
788525,Current,0
2007117,Charged Off,1
1253705,Fully Paid,0
1940635,Current,0
647028,Current,0
293175,Fully Paid,0
64472,Charged Off,1
1170822,Fully Paid,0
1853724,Fully Paid,0
2119989,Fully Paid,0
156227,Fully Paid,0
116974,Fully Paid,0
2124189,Current,0
841665,Current,0
798028,Current,0
68241,Fully Paid,0
355795,Fully Paid,0
1478884,Current,0
2076884,Fully Paid,0
2097378,Late (16-30 days),0
353658,Fully Paid,0
1189282,Fully Paid,0
1154768,Fully Paid,0
141074,Fully Paid,0
2152916,Current,0
739502,Charged Off,1
1663775,Current,0
829673,Current,0
1883559,Fully Paid,0
179103,Charged Off,1
646789,Fully Paid,0
2131655,Current,0
489419,Current,0
141546,Fully Paid,0
1838716,Fully Paid,0
1973916,Fully Paid,0
1533432,Current,0
613464,Current,0
1229057,Fully Paid,0
1755817,Fully Paid,0
447236,Current,0
1518087,Current,0
2137079,Fully Paid,0
2127176,Current,0
589068,Fully Paid,0
572763,Current,0
1760136,Fully Paid,0
1567184,Current,0
1752082,Fully Paid,0
1879006,Fully Paid,0
114573,Fully Paid,0
1161568,Fully Paid,0
1817914,Fully Paid,0
804929,Current,0
1134972,Fully Paid,0
437102,Current,0
1316811,Fully Paid,0
2063770,Current,0
2161874,Current,0
1725936,Current,0
2030755,Fully Paid,0
1128759,Fully Paid,0
1457300,Current,0
221223,Fully Paid,0
565224,Current,0
653204,Fully Paid,0
87523,Fully Paid,0
1132524,Fully Paid,0
598891,Current,0
1785803,Fully Paid,0
796913,Current,0
1472952,Current,0
1394570,Current,0
1791682,Fully Paid,0
360611,Fully Paid,0
2064153,Current,0
2033000,Fully Paid,0
818747,Current,0
1911502,Fully Paid,0
523164,Current,0
1158868,Charged Off,1
1747151,Current,0
48997,Current,0
2230711,Current,0
1416564,Current,0
449003,Current,0
1222260,Fully Paid,0
875405,Current,0
1178478,Current,0
4892,Fully Paid,0
1000797,Fully Paid,0
1200050,Fully Paid,0
2172810,Charged Off,1
72638,Fully Paid,0
2242046,Charged Off,1
625684,Charged Off,1
1322919,Fully Paid,0
1706558,Late (31-120 days),1
1185875,Fully Paid,0
86152,Fully Paid,0
1651656,Fully Paid,0
1829137,Fully Paid,0
1381846,Current,0
818083,Current,0
1417676,Current,0
2120513,Current,0
1752121,Fully Paid,0
1961880,Fully Paid,0
1372752,Current,0
1759849,Fully Paid,0
1611684,Current,0
305347,Fully Paid,0
382286,Fully Paid,0
808473,Current,0
1810800,Fully Paid,0
311672,Current,0
293469,Fully Paid,0
1660741,Current,0
1803297,Charged Off,1
2199225,Fully Paid,0
1514915,Current,0
1072162,Fully Paid,0
1740078,Current,0
516044,Current,0
1602001,Current,0
1041086,Charged Off,1
1926844,Fully Paid,0
783559,Current,0
855288,Current,0
204350,Fully Paid,0
214392,Fully Paid,0
781821,Current,0
498254,Current,0
1112686,Current,0
1527276,Current,0
2144928,Fully Paid,0
1215405,Fully Paid,0
348024,Fully Paid,0
1542092,Current,0
2076680,Current,0
216057,Current,0
374987,Current,0
686757,Fully Paid,0
1551516,Fully Paid,0
525904,Current,0
1769593,Fully Paid,0
2073481,Current,0
24289,Charged Off,1
1043067,Late (31-120 days),1
2218461,Fully Paid,0
2006276,Current,0
911885,Fully Paid,0
614487,Current,0
1299561,Fully Paid,0
2116635,Current,0
612888,Current,0
1220216,Fully Paid,0
1206239,Current,0
1710311,Current,0
2127067,Current,0
1976903,Current,0
1359800,Current,0
1563661,Current,0
589448,Current,0
475026,Fully Paid,0
459145,Current,0
2171778,Late (31-120 days),1
1807826,Charged Off,1
924526,Fully Paid,0
1879357,Charged Off,1
1568952,Charged Off,1
697437,Charged Off,1
864600,Current,0
1360150,In Grace Period,0
679237,Charged Off,1
1188577,Fully Paid,0
1225622,Fully Paid,0
1663548,Current,0
1866880,Fully Paid,0
2144436,Current,0
198258,Charged Off,1
920793,Charged Off,1
1988077,Charged Off,1
609989,Current,0
1491558,Current,0
1954138,Fully Paid,0
154936,Charged Off,1
2122391,Current,0
175370,Charged Off,1
2037938,Charged Off,1
530430,Current,0
2191403,Current,0
1022655,Fully Paid,0
1405906,Current,0
746874,Fully Paid,0
220661,Current,0
2004940,Current,0
758952,Current,0
1335779,Fully Paid,0
1171203,Fully Paid,0
741693,Charged Off,1
169841,Charged Off,1
454103,Current,0
1854916,Fully Paid,0
1788673,Fully Paid,0
1824510,Fully Paid,0
1066063,Fully Paid,0
934606,Charged Off,1
1230679,Fully Paid,0
1900793,Fully Paid,0
849614,Current,0
1785823,Fully Paid,0
1635375,Charged Off,1
250050,Charged Off,1
1213473,Charged Off,1
870546,Fully Paid,0
106084,Fully Paid,0
1648828,Fully Paid,0
486374,Current,0
1431990,Current,0
2185232,Fully Paid,0
1992984,Fully Paid,0
1573841,Current,0
1610224,Current,0
823680,Current,0
1183760,Fully Paid,0
44916,Fully Paid,0
800098,Current,0
2230529,Fully Paid,0
1003288,Fully Paid,0
1921365,Fully Paid,0
120162,Charged Off,1
997861,Fully Paid,0
694145,Current,0
312113,Fully Paid,0
1900867,Fully Paid,0
150914,Fully Paid,0
865766,Fully Paid,0
1440389,Current,0
921181,Current,0
1939144,Fully Paid,0
1973640,Fully Paid,0
140976,Fully Paid,0
1687406,Current,0
832738,Fully Paid,0
853806,Current,0
1157950,Fully Paid,0
108084,Fully Paid,0
1380873,Current,0
2026693,Fully Paid,0
26240,Fully Paid,0
1433726,Current,0
1467484,Fully Paid,0
1654276,Does not meet the credit policy. Status:Fully Paid,0
1329863,Fully Paid,0
1833770,Fully Paid,0
1329590,Charged Off,1
2017648,Current,0
1024518,Fully Paid,0
1482138,Current,0
520287,Current,0
1769359,Charged Off,1
1840540,Fully Paid,0
1570870,Current,0
1199827,Fully Paid,0
131431,Current,0
545178,Current,0
955205,Current,0
1613166,Fully Paid,0
781558,Current,0
1309371,Fully Paid,0
1991834,Current,0
128483,Fully Paid,0
863696,Current,0
785937,Current,0
603695,Fully Paid,0
1025985,Fully Paid,0
550070,Current,0
749115,Current,0
2123627,Current,0
148331,Fully Paid,0
884755,Current,0
209835,Fully Paid,0
459939,Current,0
1243605,Fully Paid,0
1292228,Fully Paid,0
398614,Fully Paid,0
304732,Fully Paid,0
1147839,Charged Off,1
1419819,Current,0
346803,Fully Paid,0
711227,Current,0
399365,Fully Paid,0
1960100,Fully Paid,0
1900207,Fully Paid,0
1546200,Current,0
297544,Fully Paid,0
518078,Current,0
187421,Fully Paid,0
1215837,Fully Paid,0
1597284,Current,0
387102,Fully Paid,0
1782652,Fully Paid,0
1743358,Charged Off,1
1736928,Current,0
1861346,Fully Paid,0
274188,Fully Paid,0
2258057,Charged Off,1
1045524,Charged Off,1
1850051,Fully Paid,0
219412,Fully Paid,0
522083,Current,0
690662,Current,0
51658,Fully Paid,0
129926,Fully Paid,0
1265935,Fully Paid,0
1243484,Charged Off,1
1272952,Fully Paid,0
1000711,Fully Paid,0
896096,Current,0
567291,Charged Off,1
1135427,Fully Paid,0
602230,Current,0
418982,Fully Paid,0
940938,Late (16-30 days),0
1929117,Fully Paid,0
710931,Fully Paid,0
1640337,Fully Paid,0
199315,Fully Paid,0
78449,Current,0
1394828,Current,0
2202292,Fully Paid,0
863419,Current,0
1488023,Current,0
956358,Fully Paid,0
1484444,Current,0
2103063,Current,0
1311708,Fully Paid,0
1407100,Current,0
769718,Current,0
1495880,Current,0
2094528,Current,0
2211663,Fully Paid,0
2112349,Current,0
1149509,Fully Paid,0
2037600,Current,0
2158495,Charged Off,1
2074365,Fully Paid,0
216001,Fully Paid,0
629329,Current,0
250513,Fully Paid,0
349973,Fully Paid,0
664537,Charged Off,1
1252591,Fully Paid,0
539081,Current,0
56571,Current,0
1261962,Fully Paid,0
556540,Fully Paid,0
968937,Current,0
1030084,Fully Paid,0
1121814,Late (16-30 days),0
482760,Current,0
1883760,Fully Paid,0
431589,Current,0
33489,Fully Paid,0
378121,Fully Paid,0
491704,Charged Off,1
683707,Fully Paid,0
1792915,Fully Paid,0
1135614,Fully Paid,0
2021448,Fully Paid,0
1653531,Does not meet the credit policy. Status:Fully Paid,0
1518816,Current,0
1632922,Fully Paid,0
2221692,Fully Paid,0
1323201,Fully Paid,0
2192727,Fully Paid,0
1505967,Current,0
438871,Fully Paid,0
1081342,Fully Paid,0
1630897,Fully Paid,0
958455,Current,0
1189623,Fully Paid,0
255460,Fully Paid,0
1008993,Current,0
1559966,Current,0
55546,Fully Paid,0
1519275,Current,0
917195,Current,0
475855,Current,0
77846,Current,0
2205231,Current,0
1499922,Current,0
182612,Charged Off,1
1532036,Current,0
1891515,Charged Off,1
977664,Fully Paid,0
1302548,Fully Paid,0
1989635,Fully Paid,0
281684,Charged Off,1
708870,Current,0
2040119,Current,0
1382188,Current,0
1213116,Fully Paid,0
905327,Current,0
1171642,Fully Paid,0
1820415,Fully Paid,0
2214264,Charged Off,1
265616,Fully Paid,0
2054182,Current,0
698405,Current,0
614099,Fully Paid,0
1259214,Charged Off,1
115347,Fully Paid,0
2187316,Current,0
682333,Current,0
288063,Fully Paid,0
247183,Fully Paid,0
1699651,Current,0
379383,Fully Paid,0
52892,Fully Paid,0
307715,Fully Paid,0
1040826,Fully Paid,0
622290,Current,0
899278,Fully Paid,0
154176,Fully Paid,0
1822623,Charged Off,1
1633358,Fully Paid,0
935170,Current,0
352398,Fully Paid,0
1384351,Current,0
1182796,Charged Off,1
1137368,Fully Paid,0
348668,Charged Off,1
885022,Current,0
2174307,Current,0
754278,Current,0
816655,Current,0
1438992,Current,0
676444,Charged Off,1
1725094,Current,0
1733044,Charged Off,1
787580,Current,0
1311586,Fully Paid,0
2088220,Current,0
149095,Fully Paid,0
1287200,Fully Paid,0
1800726,Fully Paid,0
2147493,Current,0
614514,Current,0
79054,Charged Off,1
1158296,Fully Paid,0
1314163,Charged Off,1
2146795,Current,0
2023509,Charged Off,1
39905,Current,0
2064988,Current,0
1430056,Current,0
2245702,Charged Off,1
1948255,Current,0
2072085,Fully Paid,0
1325034,Fully Paid,0
1918803,Fully Paid,0
1574893,Current,0
2202110,Late (31-120 days),1
2125064,Current,0
167271,Fully Paid,0
1912967,Fully Paid,0
443949,Current,0
1353369,Current,0
2055376,Current,0
253703,Fully Paid,0
658455,Fully Paid,0
1878054,Charged Off,1
1696867,Fully Paid,0
1934918,Fully Paid,0
901474,Fully Paid,0
290429,Fully Paid,0
1616085,Fully Paid,0
1370286,Current,0
768210,Current,0
1471510,Current,0
1004873,Fully Paid,0
363652,Fully Paid,0
846477,Current,0
964549,Late (31-120 days),1
770031,Current,0
1330764,Fully Paid,0
1167691,Fully Paid,0
62205,Charged Off,1
1533577,Current,0
1295795,Fully Paid,0
1521861,Current,0
455838,Current,0
1438808,Current,0
1992309,Fully Paid,0
1391038,Current,0
1133407,Fully Paid,0
61954,Fully Paid,0
468403,Charged Off,1
497676,Current,0
709109,Fully Paid,0
297905,Fully Paid,0
1398654,Current,0
496395,Current,0
1142538,Charged Off,1
884027,Current,0
1076289,Fully Paid,0
1876551,Fully Paid,0
1257186,Fully Paid,0
1198477,Charged Off,1
195673,Current,0
1671687,Current,0
1923924,Fully Paid,0
1929770,Charged Off,1
356583,Current,0
2165040,Current,0
1898294,Fully Paid,0
695905,Current,0
900127,Fully Paid,0
771365,Current,0
1645106,Fully Paid,0
910852,Fully Paid,0
809959,Fully Paid,0
1896684,Charged Off,1
941582,Current,0
282471,Fully Paid,0
413662,Fully Paid,0
1205268,Fully Paid,0
1976469,Fully Paid,0
832022,Current,0
150693,Fully Paid,0
1067327,Fully Paid,0
1626948,Fully Paid,0
1098087,Fully Paid,0
946791,Charged Off,1
1923783,Fully Paid,0
2114544,Fully Paid,0
1138779,Fully Paid,0
1364514,Current,0
1276659,Fully Paid,0
1445748,Current,0
892616,Current,0
1653375,Does not meet the credit policy. Status:Charged Off,1
130784,Fully Paid,0
1493604,Current,0
1956582,Fully Paid,0
1802864,Fully Paid,0
701594,Fully Paid,0
132949,Fully Paid,0
2097790,Fully Paid,0
935814,Charged Off,1
596644,Fully Paid,0
571562,Current,0
580257,Current,0
1208332,Fully Paid,0
2020096,Fully Paid,0
213941,Fully Paid,0
1711102,Charged Off,1
1062280,Fully Paid,0
207186,Current,0
1988825,Charged Off,1
2086263,In Grace Period,0
2130244,Fully Paid,0
1540685,In Grace Period,0
2131062,Fully Paid,0
717886,Fully Paid,0
1672696,Fully Paid,0
2092025,Current,0
794866,Current,0
969465,Fully Paid,0
1305033,Current,0
240269,Fully Paid,0
1113069,Fully Paid,0
393263,Fully Paid,0
1785174,Fully Paid,0
188932,Fully Paid,0
777871,Current,0
138282,Fully Paid,0
1889953,Fully Paid,0
1270261,Fully Paid,0
2156871,Current,0
1912449,Charged Off,1
598325,Charged Off,1
1098372,Fully Paid,0
716377,Current,0
968482,Fully Paid,0
1902052,Fully Paid,0
627089,Current,0
1668178,Fully Paid,0
1384602,Current,0
1954120,Current,0
1697233,Fully Paid,0
969641,Current,0
1314842,Fully Paid,0
261717,Charged Off,1
1876880,Fully Paid,0
1666981,Fully Paid,0
1977129,Current,0
1065304,Fully Paid,0
885645,Current,0
850261,In Grace Period,0
913742,Current,0
1188394,Fully Paid,0
428729,Current,0
1962034,Fully Paid,0
1548303,Current,0
1024291,Current,0
1899332,Fully Paid,0
1697838,Current,0
2193252,Current,0
524311,Current,0
754258,Current,0
802469,Fully Paid,0
1190258,Fully Paid,0
559327,Current,0
620693,Fully Paid,0
1882815,Fully Paid,0
499150,Current,0
1830978,Charged Off,1
1127600,Fully Paid,0
8382,Late (31-120 days),1
316624,Fully Paid,0
142700,Charged Off,1
1035790,Fully Paid,0
419025,Charged Off,1
2009643,Charged Off,1
312474,Fully Paid,0
1711510,Current,0
1994675,Current,0
33610,Charged Off,1
1316859,Fully Paid,0
1658738,Fully Paid,0
1098526,Charged Off,1
404172,Fully Paid,0
1456711,Current,0
614942,Current,0
1797292,Fully Paid,0
1905841,Fully Paid,0
135493,Fully Paid,0
2011831,Fully Paid,0
2213459,Current,0
613212,Current,0
2138316,Current,0
2066919,Current,0
716753,Current,0
2047934,Current,0
722461,Current,0
1502645,Current,0
2157325,Current,0
381005,Fully Paid,0
60287,Fully Paid,0
1930360,Fully Paid,0
2011482,Current,0
1691279,Current,0
2193804,Fully Paid,0
1646266,Fully Paid,0
1555630,Current,0
362042,Fully Paid,0
2029072,Current,0
865737,Current,0
925678,Current,0
1081527,Fully Paid,0
1476324,Current,0
1330321,Fully Paid,0
1595402,Current,0
1973440,Current,0
1042517,Fully Paid,0
1049680,Fully Paid,0
925375,Current,0
1419058,Current,0
330891,Fully Paid,0
179590,Current,0
751648,Current,0
1969455,Fully Paid,0
158014,Current,0
2082505,Fully Paid,0
1506377,Fully Paid,0
146813,Fully Paid,0
1816452,Fully Paid,0
1630611,Fully Paid,0
1853684,Fully Paid,0
1705307,Current,0
235041,Fully Paid,0
189348,Fully Paid,0
881679,Fully Paid,0
1392024,Current,0
958104,Current,0
1142991,Fully Paid,0
1616472,Fully Paid,0
989939,Charged Off,1
690323,Fully Paid,0
217782,Fully Paid,0
1650277,Fully Paid,0
628231,Current,0
1978430,Current,0
460852,Current,0
2077637,Current,0
1027063,Fully Paid,0
883606,Fully Paid,0
530352,Current,0
406183,Fully Paid,0
139006,Current,0
421125,Current,0
123827,Fully Paid,0
10245,Fully Paid,0
881208,Current,0
1062761,Fully Paid,0
74630,Fully Paid,0
903956,Current,0
408066,Current,0
726057,Fully Paid,0
47542,Charged Off,1
1318096,Fully Paid,0
1189509,Fully Paid,0
1952159,Fully Paid,0
2097258,Current,0
461989,Current,0
325723,Fully Paid,0
783402,Current,0
587585,Fully Paid,0
1359202,Current,0
673757,Fully Paid,0
293762,Fully Paid,0
95426,Fully Paid,0
1098515,Current,0
320917,Fully Paid,0
1887321,Fully Paid,0
799472,Current,0
1709016,Fully Paid,0
116412,Fully Paid,0
1471421,Current,0
296670,Fully Paid,0
1018973,Fully Paid,0
236432,Fully Paid,0
1124221,Charged Off,1
2136016,Fully Paid,0
1911589,Fully Paid,0
167939,Charged Off,1
113760,Current,0
57531,Fully Paid,0
22078,Fully Paid,0
267143,Fully Paid,0
1786820,Fully Paid,0
1088008,Fully Paid,0
726285,Current,0
878632,Fully Paid,0
1574102,Fully Paid,0
1809793,Fully Paid,0
915694,Fully Paid,0
1059067,Fully Paid,0
1505630,Current,0
251124,Fully Paid,0
772976,Current,0
1771570,Charged Off,1
1267799,Fully Paid,0
241327,Charged Off,1
824284,Current,0
2037580,Charged Off,1
1791973,Fully Paid,0
958170,Fully Paid,0
1652161,Does not meet the credit policy. Status:Charged Off,1
1587372,Current,0
101243,Fully Paid,0
1381357,Current,0
75751,Fully Paid,0
944427,Fully Paid,0
1738921,Current,0
1126669,Fully Paid,0
1684829,Current,0
1700772,Current,0
464790,Current,0
235640,Fully Paid,0
382862,Fully Paid,0
1785104,Fully Paid,0
291521,Fully Paid,0
593492,Current,0
1303564,Fully Paid,0
1696108,Current,0
500507,Current,0
874846,Current,0
204672,Current,0
1196878,Fully Paid,0
2015311,Fully Paid,0
73603,Fully Paid,0
1037715,Charged Off,1
764939,Current,0
883517,Fully Paid,0
76705,Fully Paid,0
1426735,Current,0
1756483,Fully Paid,0
2089008,Current,0
378509,Fully Paid,0
1852772,Charged Off,1
914019,Fully Paid,0
1552663,Current,0
484239,Current,0
622784,Late (31-120 days),1
477866,Charged Off,1
403488,Fully Paid,0
48550,Charged Off,1
1083150,Fully Paid,0
1243586,Current,0
449140,Current,0
1132957,Fully Paid,0
1825712,Charged Off,1
14507,Fully Paid,0
1166582,Fully Paid,0
179308,Fully Paid,0
1423959,Current,0
874849,Current,0
1154209,Fully Paid,0
1241847,Fully Paid,0
1209139,Fully Paid,0
920153,Current,0
2142908,Current,0
2177865,Fully Paid,0
946294,Current,0
439913,Current,0
48590,Fully Paid,0
977663,Fully Paid,0
1814892,Fully Paid,0
2088849,Current,0
181939,Current,0
1397054,Current,0
123040,Charged Off,1
1028806,Fully Paid,0
2260672,Current,0
27423,Fully Paid,0
572425,Current,0
139529,Fully Paid,0
367736,Fully Paid,0
1115183,Charged Off,1
1594334,Current,0
883605,Charged Off,1
1538873,Current,0
1415924,Current,0
2217658,Charged Off,1
630014,Charged Off,1
53270,Fully Paid,0
2081269,Current,0
14971,Fully Paid,0
1414357,Current,0
1190717,Fully Paid,0
1428681,Current,0
1286967,Fully Paid,0
2091812,Current,0
1663136,Current,0
592510,Charged Off,1
261199,Charged Off,1
2014032,Fully Paid,0
1499235,Current,0
745338,Fully Paid,0
523137,Current,0
1858675,Fully Paid,0
746834,Fully Paid,0
618264,Charged Off,1
964397,Current,0
908832,Current,0
987426,Fully Paid,0
322408,Fully Paid,0
345269,Charged Off,1
1528447,Current,0
1690508,Current,0
930487,Current,0
254419,Fully Paid,0
1856693,Fully Paid,0
66495,Current,0
1214579,Fully Paid,0
875294,Current,0
565222,Charged Off,1
954320,Charged Off,1
1674388,Fully Paid,0
1115401,Fully Paid,0
479444,Current,0
266988,Fully Paid,0
229158,Fully Paid,0
349866,Fully Paid,0
1940428,Fully Paid,0
1779214,Fully Paid,0
660728,Fully Paid,0
1836856,Charged Off,1
1874824,Fully Paid,0
257522,Charged Off,1
1168639,Fully Paid,0
1947138,Fully Paid,0
2003660,Charged Off,1
1782108,Fully Paid,0
446397,Current,0
240046,Fully Paid,0
369406,Fully Paid,0
1259727,Charged Off,1
1283511,Fully Paid,0
2147496,Current,0
508160,Fully Paid,0
2074328,Charged Off,1
913077,Fully Paid,0
679234,Fully Paid,0
1627993,Fully Paid,0
195541,Fully Paid,0
175673,Current,0
299593,Charged Off,1
460344,Current,0
1697116,Fully Paid,0
1478287,Current,0
770450,Current,0
1786881,Fully Paid,0
456006,Current,0
1529662,Current,0
1374771,Current,0
965946,Charged Off,1
1118368,Fully Paid,0
578526,Current,0
1637720,Fully Paid,0
1512058,Current,0
148861,Fully Paid,0
1260178,Fully Paid,0
1996342,Fully Paid,0
2075876,Current,0
491405,Charged Off,1
1993417,Current,0
1955156,Current,0
416994,Fully Paid,0
1606508,Current,0
1974868,Current,0
291529,Current,0
438986,Current,0
1351829,Fully Paid,0
1165184,Fully Paid,0
100973,Fully Paid,0
2206132,Charged Off,1
294118,Fully Paid,0
697282,Fully Paid,0
758535,Current,0
421013,Fully Paid,0
722036,Charged Off,1
1292201,Fully Paid,0
2251392,Fully Paid,0
441777,Fully Paid,0
1019415,Current,0
164444,Charged Off,1
1408771,Current,0
1879894,Fully Paid,0
1424588,Current,0
1810435,Fully Paid,0
1762429,Fully Paid,0
631864,Fully Paid,0
1849630,Fully Paid,0
1706934,Current,0
226469,Charged Off,1
1208785,Fully Paid,0
2054679,Current,0
2004997,Fully Paid,0
1225785,Fully Paid,0
1508665,Current,0
1021138,Fully Paid,0
1174107,Charged Off,1
1064498,Current,0
1863950,Fully Paid,0
1248621,Fully Paid,0
1177369,Fully Paid,0
562920,Fully Paid,0
1132102,Current,0
499171,Current,0
609055,Current,0
1540268,Current,0
1069103,Fully Paid,0
1635339,Fully Paid,0
1475538,Current,0
476587,Current,0
925673,Fully Paid,0
1125851,Fully Paid,0
417390,Fully Paid,0
529386,Current,0
861756,Current,0
574069,Current,0
2205014,Current,0
1874681,Fully Paid,0
2010148,Current,0
1223413,Fully Paid,0
1374494,Current,0
1156733,Fully Paid,0
1994888,Current,0
1314718,Fully Paid,0
2064395,Current,0
304940,Charged Off,1
88569,Fully Paid,0
947487,Current,0
1291833,Charged Off,1
1429860,Current,0
353282,Fully Paid,0
245627,Current,0
2042981,Current,0
622583,Fully Paid,0
1719736,Current,0
842482,Current,0
1912476,Charged Off,1
1005557,Current,0
2007709,Fully Paid,0
1188901,Fully Paid,0
595509,Current,0
173942,Fully Paid,0
1942550,Fully Paid,0
1260612,Charged Off,1
204897,Fully Paid,0
94229,Charged Off,1
1845035,Fully Paid,0
1687051,Fully Paid,0
827024,Current,0
2189594,Charged Off,1
392250,Fully Paid,0
171415,Fully Paid,0
782829,Current,0
2202991,Current,0
1481170,Current,0
1712800,Current,0
1503681,Current,0
517251,Current,0
302310,Fully Paid,0
467904,Current,0
350571,Fully Paid,0
982082,Fully Paid,0
1256670,Fully Paid,0
1532285,Current,0
220641,Fully Paid,0
1761727,Fully Paid,0
186321,Fully Paid,0
720967,Current,0
1213410,Fully Paid,0
753228,Current,0
1357810,Current,0
1108513,Fully Paid,0
2259395,Charged Off,1
1422250,Current,0
1186635,Fully Paid,0
1674723,Current,0
1349225,Fully Paid,0
2139708,Fully Paid,0
1763199,Charged Off,1
1148865,Fully Paid,0
158884,Current,0
1363345,Current,0
135931,Charged Off,1
621625,Current,0
2020410,Fully Paid,0
836845,Current,0
2140985,Current,0
1965073,Current,0
133483,Fully Paid,0
1072707,Fully Paid,0
1262670,Fully Paid,0
1987883,Fully Paid,0
761640,Current,0
1285646,Fully Paid,0
1217699,Fully Paid,0
1659700,Current,0
1001766,Fully Paid,0
1941355,Current,0
1438226,Current,0
1677031,Current,0
1389826,Current,0
1422722,Current,0
1752232,Fully Paid,0
2012262,Current,0
1896634,Charged Off,1
1237085,Fully Paid,0
550615,Fully Paid,0
206731,Charged Off,1
926811,Current,0
995100,Charged Off,1
384745,Current,0
1431348,Current,0
1019298,Fully Paid,0
13450,Fully Paid,0
324793,Fully Paid,0
1938065,Fully Paid,0
666386,Fully Paid,0
733016,Fully Paid,0
1580841,Current,0
1055571,Fully Paid,0
1421274,Current,0
1319679,Fully Paid,0
2050300,Current,0
239341,Fully Paid,0
821292,Current,0
400385,Charged Off,1
996522,Current,0
192918,Fully Paid,0
1235558,Charged Off,1
179755,Fully Paid,0
967655,Current,0
470439,Current,0
1180810,Fully Paid,0
1914492,Fully Paid,0
1598968,Current,0
1595349,Current,0
262095,Current,0
1934983,Fully Paid,0
891626,Charged Off,1
466021,Current,0
919168,Current,0
1367316,Current,0
191914,Fully Paid,0
1954235,Current,0
1037453,Fully Paid,0
1220328,Charged Off,1
1581989,Current,0
1636401,Fully Paid,0
500829,Late (31-120 days),1
380461,Charged Off,1
627559,Current,0
1822842,Charged Off,1
573640,Fully Paid,0
1864287,Fully Paid,0
1606836,Current,0
1200147,Charged Off,1
1355460,Current,0
1351036,Fully Paid,0
998330,Current,0
1913374,Fully Paid,0
1279020,Fully Paid,0
1546994,Fully Paid,0
498667,Current,0
958804,Fully Paid,0
2247203,Fully Paid,0
731395,Charged Off,1
693796,Charged Off,1
2098196,Current,0
1417088,Current,0
1331775,Fully Paid,0
1361850,Current,0
438235,Current,0
485012,Current,0
830546,Current,0
1146129,Fully Paid,0
1123530,Fully Paid,0
1586477,Current,0
520894,Current,0
127933,Fully Paid,0
521982,Current,0
80866,Charged Off,1
1459079,Current,0
1768501,Charged Off,1
812495,Current,0
1817979,Fully Paid,0
931103,Current,0
348855,Fully Paid,0
1021192,Fully Paid,0
265070,Fully Paid,0
2011907,Fully Paid,0
959490,Fully Paid,0
1382690,Current,0
2257378,Fully Paid,0
1711348,Fully Paid,0
2177130,Current,0
2066672,Current,0
1956040,Current,0
923963,Current,0
553059,Current,0
2063160,Current,0
1243873,Fully Paid,0
2224120,Fully Paid,0
232851,Charged Off,1
2213408,Fully Paid,0
1119523,Fully Paid,0
979495,Current,0
730472,Charged Off,1
1434054,Fully Paid,0
331969,Charged Off,1
1305389,Fully Paid,0
1591285,Current,0
1384982,Current,0
160893,Charged Off,1
563408,Fully Paid,0
577241,Fully Paid,0
967980,Current,0
1443590,Current,0
4584,Fully Paid,0
291965,Fully Paid,0
368689,Fully Paid,0
797150,Current,0
2090069,Current,0
1464172,Current,0
474556,Current,0
1589214,Current,0
1434911,Current,0
383279,Fully Paid,0
728176,Fully Paid,0
474744,Fully Paid,0
1737686,Fully Paid,0
310048,Fully Paid,0
1695432,Charged Off,1
2153142,Current,0
420533,Charged Off,1
890030,Fully Paid,0
1309602,Fully Paid,0
1674123,Current,0
391369,Fully Paid,0
244781,Charged Off,1
1799481,Fully Paid,0
843930,Current,0
1663063,In Grace Period,0
987594,Fully Paid,0
2031064,Fully Paid,0
783585,Current,0
1139654,Fully Paid,0
344021,Charged Off,1
208806,Fully Paid,0
2120630,Fully Paid,0
307055,Fully Paid,0
1867662,Charged Off,1
943462,Fully Paid,0
1771362,Fully Paid,0
1186423,Fully Paid,0
1416597,Current,0
1883888,Fully Paid,0
855239,Current,0
1619071,Fully Paid,0
775891,Current,0
106383,Fully Paid,0
786012,Current,0
273956,Fully Paid,0
2013397,Fully Paid,0
154080,Fully Paid,0
1895725,Fully Paid,0
588459,Current,0
575551,Fully Paid,0
2062658,Fully Paid,0
1605119,Fully Paid,0
1388851,Fully Paid,0
1121255,Fully Paid,0
2233160,Current,0
1644322,Fully Paid,0
625181,Fully Paid,0
2167604,Fully Paid,0
142769,Fully Paid,0
931218,Current,0
841815,Current,0
223364,Fully Paid,0
2119938,Fully Paid,0
70881,Fully Paid,0
1247197,Fully Paid,0
1110432,Fully Paid,0
270265,Charged Off,1
1237856,Fully Paid,0
182050,Charged Off,1
757768,Current,0
1148434,Fully Paid,0
473976,Current,0
1844612,Fully Paid,0
625337,Current,0
1043724,Fully Paid,0
463325,Current,0
1660950,Current,0
261629,Fully Paid,0
1089439,Fully Paid,0
226557,Charged Off,1
269350,Fully Paid,0
1381203,Current,0
1770558,Fully Paid,0
152837,Fully Paid,0
1696299,Current,0
101288,Fully Paid,0
155641,Fully Paid,0
1405126,Current,0
1582789,Fully Paid,0
929175,Current,0
495709,Current,0
548306,Current,0
535015,Current,0
1526195,Current,0
402224,Fully Paid,0
611440,Current,0
1267098,Fully Paid,0
238301,Fully Paid,0
875001,Current,0
9254,Fully Paid,0
342169,Fully Paid,0
