customer_id,emp_length,home_ownership,annual_inc,verification_status,addr_state
337205,10+ years,OWN,42500.0,Not Verified,IL
513415,8 years,RENT,65000.0,Verified,IN
332967,< 1 year,MORTGAGE,42000.0,Verified,NC
30443,4 years,MORTGAGE,108963.0,Not Verified,WA
32774,,RENT,11000.0,Not Verified,MT
442136,10+ years,RENT,55000.0,Verified,NE
438171,< 1 year,MORTGAGE,54600.0,Source Verified,TX
305193,10+ years,MORTGAGE,38919.0,Not Verified,SC
245440,10+ years,RENT,318000.0,Verified,GA
506152,5 years,OWN,64000.0,Verified,AL
526432,10+ years,RENT,67000.0,Not Verified,GA
362385,10+ years,MORTGAGE,45400.0,Verified,AL
14175,,OWN,103000.0,Not Verified,NY
521471,6 years,RENT,66000.0,Verified,NH
237329,< 1 year,RENT,30500.0,Not Verified,OH
458370,5 years,MORTGAGE,57000.0,Verified,PA
234414,3 years,RENT,30000.0,Verified,WV
367848,4 years,RENT,46000.0,Verified,NJ
492688,6 years,MORTGAGE,62000.0,Not Verified,MA
85778,2 years,MORTGAGE,134000.0,Not Verified,TX
520422,3 years,RENT,66000.0,Not Verified,CT
218799,8 years,RENT,28000.0,Not Verified,OR
81173,10+ years,MORTGAGE,130692.0,Verified,VA
137929,< 1 year,MORTGAGE,175000.0,Source Verified,ID
353534,6 years,MORTGAGE,44491.0,Verified,NV
239930,2 years,RENT,31000.0,Not Verified,MA
547956,8 years,OWN,70000.0,Source Verified,RI
273099,6 years,RENT,35000.0,Source Verified,PA
190520,9 years,MORTGAGE,240000.0,Source Verified,MD
422743,9 years,MORTGAGE,525000.0,Verified,CA
591049,10+ years,MORTGAGE,77745.0,Verified,OH
640510,,MORTGAGE,87339.0,Not Verified,TX
47317,3 years,OWN,115000.0,Not Verified,NY
112268,8 years,RENT,150000.0,Verified,PA
629005,4 years,MORTGAGE,85000.0,Not Verified,MI
427804,7 years,MORTGAGE,53000.0,Not Verified,WY
554576,6 years,MORTGAGE,71256.0,Not Verified,KY
284878,8 years,RENT,36400.0,Source Verified,NY
485628,10+ years,RENT,60984.0,Verified,TX
443977,5 years,RENT,55000.0,Source Verified,WV
69070,1 year,RENT,125000.0,Source Verified,MD
455387,8 years,RENT,56742.0,Verified,CO
343666,,OWN,43096.0,Source Verified,MD
503380,3 years,RENT,63288.0,Source Verified,CA
170516,,RENT,21218.04,Verified,AZ
274275,4 years,MORTGAGE,350000.0,Source Verified,DC
117759,< 1 year,MORTGAGE,155000.0,Verified,PA
109094,,RENT,15000.0,Source Verified,MN
664039,2 years,MORTGAGE,92500.0,Verified,MO
61521,10+ years,MORTGAGE,121000.0,Not Verified,FL
442496,5 years,OWN,55000.0,Not Verified,NV
663720,< 1 year,MORTGAGE,92496.0,Verified,IL
473635,3 years,RENT,59100.0,Source Verified,OH
361553,5 years,MORTGAGE,45200.0,Verified,AL
272000,10+ years,RENT,35000.0,Source Verified,MT
617124,10+ years,RENT,82595.0,Verified,CT
277046,10+ years,RENT,35500.0,Source Verified,CA
43860,8 years,MORTGAGE,114000.0,Verified,IL
66401,10+ years,RENT,124000.0,Not Verified,MD
412996,9 years,MORTGAGE,51345.0,Source Verified,CA
685470,8 years,MORTGAGE,97990.0,Verified,MA
424650,,OWN,52955.76,Verified,NJ
533137,10+ years,OWN,68000.0,Verified,IL
514706,4 years,MORTGAGE,65000.0,Source Verified,NH
387272,,RENT,48300.0,Verified,FL
224775,3 years,MORTGAGE,29000.0,Not Verified,IN
214233,< 1 year,RENT,27500.0,Source Verified,OH
556636,4 years,RENT,71919.2,Verified,IL
248227,1 year,OWN,32000.0,Verified,NV
559138,2 years,RENT,72000.0,Source Verified,NY
378598,10+ years,RENT,47470.0,Verified,PA
574595,10+ years,RENT,75000.0,Verified,AL
442272,1 year,OWN,55000.0,Verified,NJ
502449,9 years,OWN,63000.0,Not Verified,WA
392540,10+ years,OWN,49000.0,Verified,MO
692902,10+ years,RENT,99926.0,Source Verified,NJ
304063,3 years,RENT,38650.0,Source Verified,FL
505476,9 years,MORTGAGE,63761.0,Source Verified,ID
226622,,OWN,29025.0,Verified,MD
337244,2 years,MORTGAGE,42500.0,Not Verified,IN
428515,,RENT,53200.0,Source Verified,IL
689138,8 years,OWN,98600.0,Verified,MD
666639,5 years,MORTGAGE,93000.0,Verified,PA
169793,10+ years,MORTGAGE,21022.0,Verified,TN
73606,10+ years,RENT,127000.0,Source Verified,NC
244321,< 1 year,RENT,315000.0,Source Verified,KY
445715,4 years,MORTGAGE,55342.0,Verified,NJ
234534,10+ years,MORTGAGE,300000.0,Verified,AZ
688504,3 years,RENT,98478.0,Not Verified,AZ
526765,7 years,RENT,67000.0,Not Verified,KY
564242,10+ years,RENT,73000.0,Not Verified,AL
399634,5 years,OWN,50000.0,Source Verified,AZ
156644,4 years,MORTGAGE,196000.0,Not Verified,MA
580313,10+ years,OWN,75500.0,Verified,OH
146559,,OWN,18370.0,Verified,AZ
147579,6 years,OWN,185000.0,Not Verified,CT
435366,1 year,MORTGAGE,54036.0,Source Verified,GA
36008,1 year,MORTGAGE,110000.0,Source Verified,VA
235,,OWN,0.0,Not Verified,PA
618511,10+ years,OWN,83000.0,Source Verified,GA
273939,4 years,MORTGAGE,35000.0,Verified,WI
667314,8 years,RENT,93200.0,Source Verified,IL
156331,10+ years,MORTGAGE,195054.78,Source Verified,OH
310764,< 1 year,RENT,39520.0,Not Verified,OR
17596,5 years,MORTGAGE,104001.0,Not Verified,NY
117092,2 years,MORTGAGE,155000.0,Not Verified,IL
673723,3 years,OWN,95000.0,Source Verified,LA
618326,10+ years,OWN,83000.0,Not Verified,CT
104616,4 years,MORTGAGE,145787.0,Not Verified,PA
272346,1 year,RENT,35000.0,Verified,NJ
356287,7 years,OWN,45000.0,Source Verified,AR
106686,10+ years,MORTGAGE,148000.0,Not Verified,CO
691489,10+ years,MORTGAGE,99300.0,Verified,GA
127780,1 year,MORTGAGE,165000.0,Verified,AR
1344,2 years,OWN,100000.0,Verified,AZ
459323,< 1 year,MORTGAGE,57116.0,Verified,WI
235281,3 years,MORTGAGE,300000.0,Verified,NV
690924,9 years,MORTGAGE,99000.0,Not Verified,TN
218142,10+ years,OWN,28000.0,Not Verified,MT
673991,3 years,MORTGAGE,95000.0,Source Verified,MI
109617,1 year,RENT,15000.0,Verified,TX
3951,< 1 year,MORTGAGE,100000.0,Verified,OH
229694,2 years,RENT,29820.0,Verified,WA
118303,9 years,MORTGAGE,155741.0,Source Verified,OR
251372,5 years,OWN,32400.0,Not Verified,MI
668419,6 years,MORTGAGE,93600.0,Verified,NC
254135,3 years,RENT,32800.0,Not Verified,FL
248365,6 years,RENT,32000.0,Source Verified,NY
648474,2 years,OWN,89000.0,Not Verified,TX
100395,1 year,MORTGAGE,143000.0,Source Verified,WI
470938,2 years,RENT,58900.0,Source Verified,GA
392683,3 years,MORTGAGE,49000.0,Not Verified,NC
593221,2 years,RENT,78000.0,Source Verified,NH
663777,5 years,RENT,92500.0,Not Verified,CA
106975,1 year,MORTGAGE,148000.0,Not Verified,NJ
281841,2 years,RENT,36000.0,Source Verified,OH
493576,7 years,OWN,62000.0,Verified,NV
265635,,RENT,34005.0,Source Verified,LA
322,,RENT,1.0,Verified,ID
681740,8 years,RENT,96900.0,Verified,MO
398089,,MORTGAGE,49858.0,Verified,OH
458982,4 years,MORTGAGE,57000.0,Not Verified,WV
686329,2 years,MORTGAGE,98000.0,Not Verified,LA
32839,,RENT,11000.0,Source Verified,OK
606600,10+ years,MORTGAGE,80200.0,Not Verified,MO
533628,< 1 year,RENT,68000.0,Not Verified,MD
335218,10+ years,MORTGAGE,42100.0,Source Verified,MI
586333,10+ years,OWN,76800.0,Source Verified,NJ
53041,5 years,MORTGAGE,118000.0,Not Verified,GA
643981,10+ years,OWN,88000.0,Verified,NY
441302,4 years,RENT,55000.0,Verified,MA
507127,1 year,MORTGAGE,64000.0,Source Verified,MD
450728,8 years,RENT,56000.0,Source Verified,NY
15360,6 years,MORTGAGE,103500.0,Verified,VA
209541,< 1 year,RENT,26900.0,Not Verified,FL
439696,< 1 year,MORTGAGE,55000.0,Source Verified,AK
627768,6 years,MORTGAGE,85000.0,Not Verified,CO
134384,7 years,MORTGAGE,170000.0,Source Verified,OH
359798,5 years,MORTGAGE,45000.0,Not Verified,SD
466378,10+ years,MORTGAGE,58000.0,Not Verified,SC
202586,,RENT,25860.0,Source Verified,TX
229062,,OWN,29644.0,Not Verified,MI
657276,3 years,MORTGAGE,91000.0,Source Verified,GA
88853,10+ years,OWN,135179.0,Verified,NJ
160893,3 years,MORTGAGE,200000.0,Verified,AL
119387,,MORTGAGE,156200.0,Verified,LA
456745,1 year,MORTGAGE,57000.0,Not Verified,FL
200115,< 1 year,RENT,25200.0,Not Verified,MN
189663,< 1 year,MORTGAGE,24000.0,Source Verified,TN
230588,5 years,RENT,30000.0,Not Verified,CA
120201,1 year,RENT,157500.0,Source Verified,CA
573828,2 years,OWN,74754.0,Not Verified,NY
553785,4 years,MORTGAGE,71000.0,Source Verified,VA
157260,6 years,RENT,19747.0,Not Verified,TN
212675,3 years,MORTGAGE,27040.0,Verified,TN
625034,8 years,MORTGAGE,84000.0,Source Verified,WI
417316,5 years,MORTGAGE,52000.0,Source Verified,KY
132107,< 1 year,MORTGAGE,169000.0,Not Verified,NJ
640286,10+ years,MORTGAGE,87200.0,Verified,WI
393022,3 years,OWN,49000.0,Source Verified,NY
526919,2 years,RENT,67000.0,Verified,MD
56974,2 years,RENT,12000.0,Not Verified,TX
449454,1 year,RENT,56000.0,Verified,IN
560866,10+ years,MORTGAGE,72200.0,Not Verified,NC
26699,10+ years,MORTGAGE,107111.0,Source Verified,MD
117806,10+ years,RENT,155000.0,Source Verified,TN
7312,6 years,MORTGAGE,101000.0,Verified,IL
568955,10+ years,MORTGAGE,73809.0,Not Verified,CA
504567,10+ years,RENT,63500.0,Not Verified,TX
58666,9 years,OWN,120000.0,Source Verified,ME
663107,4 years,MORTGAGE,92200.0,Verified,NC
453748,9 years,MORTGAGE,56448.0,Verified,OK
430732,5 years,RENT,53622.0,Verified,PA
427340,9 years,RENT,53000.0,Source Verified,TN
575157,< 1 year,MORTGAGE,75000.0,Not Verified,CT
315666,8 years,RENT,40000.0,Verified,NC
489545,4 years,MORTGAGE,61480.0,Source Verified,TX
106736,5 years,MORTGAGE,148000.0,Not Verified,FL
58217,9 years,MORTGAGE,120000.0,Not Verified,IN
598750,1 year,RENT,79000.0,Verified,VA
186406,10+ years,OWN,236000.0,Verified,MD
335583,2 years,RENT,42200.0,Source Verified,MD
56278,3 years,MORTGAGE,12000.0,Source Verified,CA
644509,3 years,RENT,88000.0,Source Verified,VA
411332,10+ years,OWN,51000.0,Verified,TN
53875,10+ years,MORTGAGE,118000.0,Not Verified,VA
179483,4 years,MORTGAGE,225000.0,Verified,NY
154963,,RENT,19400.0,Verified,CA
195576,10+ years,OWN,25000.0,Source Verified,IN
150119,1 year,MORTGAGE,188000.0,Verified,CA
143408,4 years,MORTGAGE,180000.0,Not Verified,FL
2956,10+ years,RENT,100000.0,Source Verified,MN
129219,3 years,RENT,165000.0,Not Verified,VA
258618,5 years,OWN,33277.0,Source Verified,TX
378136,4 years,RENT,47340.0,Not Verified,CA
514789,3 years,RENT,65000.0,Not Verified,NJ
7849,3 years,RENT,101000.0,Source Verified,NY
381124,,OWN,47800.0,Verified,CA
406249,2 years,RENT,50400.0,Source Verified,CO
675369,2 years,OWN,95000.0,Source Verified,TX
219048,10+ years,RENT,28000.0,Not Verified,TN
8307,,MORTGAGE,101000.0,Source Verified,WI
401289,5 years,RENT,50000.0,Verified,ME
487428,6 years,RENT,61000.0,Source Verified,PA
323031,10+ years,MORTGAGE,41000.0,Source Verified,AR
83993,10+ years,RENT,132800.0,Verified,CA
15402,5 years,MORTGAGE,103548.0,Source Verified,CA
527438,3 years,RENT,67000.0,Verified,NJ
93049,10+ years,RENT,138906.0,Source Verified,WI
221727,4 years,MORTGAGE,28500.0,Verified,WI
647426,10+ years,MORTGAGE,89000.0,Not Verified,IN
523140,3 years,OWN,66272.0,Not Verified,IN
551432,2 years,RENT,70785.0,Source Verified,TX
596191,4 years,RENT,78600.0,Source Verified,MD
490122,2 years,MORTGAGE,61520.0,Source Verified,FL
593162,,MORTGAGE,78000.0,Source Verified,NC
203850,4 years,OWN,26000.0,Not Verified,LA
131083,10+ years,MORTGAGE,168000.0,Not Verified,AK
643226,,MORTGAGE,88000.0,Not Verified,IL
663248,10+ years,RENT,92268.0,Source Verified,PA
467406,10+ years,MORTGAGE,58157.0,Not Verified,NC
272253,< 1 year,MORTGAGE,35000.0,Not Verified,NE
129107,1 year,OWN,165000.0,Source Verified,TX
543695,10+ years,MORTGAGE,69810.0,Verified,PA
144503,5 years,OWN,180000.0,Verified,OR
484747,9 years,RENT,60648.0,Verified,WA
318999,4 years,RENT,40141.0,Verified,CA
684876,10+ years,MORTGAGE,97600.0,Source Verified,CA
204647,5 years,OWN,26000.0,Source Verified,OH
502312,4 years,MORTGAGE,63000.0,Not Verified,VA
476061,10+ years,RENT,59745.0,Verified,PA
56898,6 years,OWN,12000.0,Not Verified,PA
343890,4 years,RENT,43164.0,Verified,MD
418333,5 years,MORTGAGE,52000.0,Verified,NH
505659,3 years,RENT,63815.0,Verified,AZ
507816,3 years,MORTGAGE,64000.0,Source Verified,NY
321384,10+ years,MORTGAGE,40600.0,Verified,MN
344435,10+ years,OWN,43200.0,Source Verified,TX
243086,7 years,MORTGAGE,3120000.0,Source Verified,NC
629049,9 years,MORTGAGE,85000.0,Verified,MI
257106,6 years,RENT,33000.0,Not Verified,SD
341661,9 years,RENT,43000.0,Source Verified,MI
101260,1 year,MORTGAGE,144000.0,Verified,FL
56454,3 years,MORTGAGE,12000.0,Verified,IL
600516,2 years,RENT,79600.0,Verified,NH
210662,1 year,RENT,27000.0,Source Verified,MD
267521,2 years,RENT,34500.0,Source Verified,NC
38894,10+ years,RENT,111814.0,Source Verified,NY
433936,5 years,OWN,54000.0,Verified,NJ
267469,10+ years,MORTGAGE,34500.0,Source Verified,MN
460846,,MORTGAGE,57498.73,Not Verified,OK
414701,5 years,MORTGAGE,51612.0,Not Verified,OH
520782,,OWN,66000.0,Verified,IL
186548,< 1 year,RENT,23660.0,Source Verified,VA
528570,10+ years,MORTGAGE,67048.0,Not Verified,NY
404608,5 years,RENT,50004.0,Not Verified,CA
78295,5 years,RENT,130000.0,Verified,CO
533064,,OWN,68000.0,Not Verified,GA
334150,6 years,OWN,42000.0,Not Verified,TN
287480,10+ years,MORTGAGE,368405.0,Verified,MN
323579,7 years,RENT,41000.0,Verified,GA
59885,6 years,OWN,120000.0,Source Verified,PA
38520,10+ years,MORTGAGE,111444.0,Source Verified,MD
355156,7 years,MORTGAGE,44758.0,Not Verified,MD
12878,3 years,RENT,102947.0,Source Verified,FL
182881,10+ years,OWN,23000.0,Verified,TN
506891,6 years,MORTGAGE,64000.0,Source Verified,IN
192399,< 1 year,RENT,24500.0,Source Verified,NE
352150,< 1 year,MORTGAGE,44200.0,Not Verified,CO
111501,4 years,RENT,150000.0,Source Verified,NC
280815,7 years,RENT,36000.0,Verified,MD
589386,9 years,MORTGAGE,77246.0,Verified,MD
664571,10+ years,MORTGAGE,92661.0,Source Verified,MO
324685,4 years,RENT,41000.0,Source Verified,NM
649737,3 years,RENT,89500.0,Source Verified,NY
501916,7 years,OWN,63000.0,Source Verified,PA
17158,3 years,MORTGAGE,104000.0,Verified,OR
282274,5 years,RENT,36000.0,Verified,SC
60839,3 years,MORTGAGE,120150.0,Source Verified,NV
597355,5 years,MORTGAGE,79000.0,Not Verified,CO
298173,< 1 year,RENT,38000.0,Source Verified,MT
20086,8 years,MORTGAGE,105000.0,Source Verified,MO
134641,9 years,MORTGAGE,170000.0,Not Verified,TX
60770,8 years,MORTGAGE,1200000.0,Verified,VA
25281,5 years,MORTGAGE,107000.0,Source Verified,AZ
69077,10+ years,OWN,125000.0,Verified,MD
114831,,RENT,15260.0,Source Verified,FL
664119,10+ years,OWN,92500.0,Verified,NY
405313,10+ years,MORTGAGE,50170.0,Source Verified,CA
384858,10+ years,OWN,48000.0,Source Verified,OH
328356,10+ years,MORTGAGE,41537.0,Source Verified,AZ
275680,< 1 year,RENT,35236.0,Verified,CT
627464,4 years,MORTGAGE,85000.0,Verified,AR
464107,,RENT,58000.0,Verified,CA
495491,10+ years,MORTGAGE,62241.0,Source Verified,PA
144562,9 years,MORTGAGE,180000.0,Not Verified,PA
582712,10+ years,RENT,76000.0,Not Verified,MN
97481,10+ years,RENT,140462.0,Source Verified,CO
496625,7 years,MORTGAGE,62400.0,Verified,OH
390423,,MORTGAGE,48800.0,Not Verified,NY
669544,9 years,MORTGAGE,94000.0,Not Verified,GA
281529,5 years,RENT,36000.0,Not Verified,NJ
680516,7 years,RENT,96350.0,Verified,CT
656982,1 year,RENT,91000.0,Not Verified,CA
212725,10+ years,MORTGAGE,270500.0,Verified,OH
50604,3 years,MORTGAGE,116699.65,Source Verified,OH
470353,5 years,MORTGAGE,58764.0,Verified,VA
534552,4 years,RENT,68000.0,Source Verified,OK
371650,,MORTGAGE,46500.0,Source Verified,TX
171176,,RENT,21444.0,Verified,UT
96804,10+ years,OWN,140000.0,Verified,TN
141168,,RENT,17892.0,Not Verified,MO
452096,1 year,RENT,56100.0,Verified,MD
133043,8 years,OWN,17000.0,Source Verified,PA
418761,3 years,OWN,52000.0,Not Verified,OH
402982,9 years,OWN,50000.0,Source Verified,PA
397091,10+ years,OWN,49627.0,Source Verified,TX
475518,< 1 year,MORTGAGE,59600.0,Source Verified,NC
172559,,OWN,21600.0,Source Verified,OH
270623,1 year,MORTGAGE,35000.0,Not Verified,GA
278549,10+ years,RENT,35765.0,Verified,MO
470213,10+ years,MORTGAGE,58717.0,Verified,GA
32421,7 years,RENT,109800.0,Source Verified,TN
329805,8 years,RENT,41700.0,Not Verified,WA
343832,< 1 year,MORTGAGE,43153.0,Verified,VA
408372,10+ years,MORTGAGE,50800.0,Not Verified,OH
84216,10+ years,MORTGAGE,133000.0,Verified,DC
463468,10+ years,OWN,57908.0,Source Verified,VA
640791,10+ years,OWN,87448.56,Verified,AR
275371,,RENT,35148.32,Verified,FL
595642,1 year,MORTGAGE,78500.0,Not Verified,MD
284697,6 years,RENT,36400.0,Verified,LA
521057,2 years,OWN,66000.0,Source Verified,MD
545717,10+ years,MORTGAGE,70000.0,Verified,IN
293325,< 1 year,MORTGAGE,37500.0,Not Verified,AZ
521545,< 1 year,MORTGAGE,66000.0,Verified,NJ
159125,,OWN,20000.0,Verified,IN
437426,< 1 year,RENT,54500.0,Source Verified,NC
71727,3 years,MORTGAGE,126000.0,Source Verified,FL
195186,1 year,OWN,25000.0,Source Verified,FL
283804,2 years,RENT,36200.0,Source Verified,AR
323414,1 year,MORTGAGE,41000.0,Not Verified,FL
446578,4 years,MORTGAGE,55500.0,Source Verified,OH
395720,10+ years,MORTGAGE,49495.0,Not Verified,TX
168066,5 years,OWN,21000.0,Source Verified,MT
594491,10+ years,RENT,78034.0,Verified,SC
175745,3 years,RENT,22000.0,Not Verified,VA
229799,10+ years,RENT,29868.0,Verified,SC
458834,7 years,MORTGAGE,57000.0,Not Verified,VT
100087,10+ years,MORTGAGE,143000.0,Not Verified,ME
217590,< 1 year,RENT,28000.0,Not Verified,KS
39647,1 year,RENT,112000.0,Verified,MD
200114,10+ years,RENT,25200.0,Source Verified,MN
391828,2 years,MORTGAGE,49000.0,Not Verified,GA
53519,6 years,RENT,118000.0,Source Verified,NV
473937,5 years,RENT,59200.0,Source Verified,VA
34583,1 year,RENT,110000.0,Source Verified,MO
505509,8 years,RENT,63780.0,Source Verified,NY
420784,2 years,RENT,52235.0,Verified,AZ
51399,1 year,MORTGAGE,117000.0,Source Verified,NC
641157,2 years,RENT,87500.0,Not Verified,MD
371112,< 1 year,RENT,46500.0,Not Verified,FL
455011,1 year,RENT,56650.0,Not Verified,PA
562062,9 years,RENT,72500.0,Source Verified,MA
250904,,OWN,32298.0,Not Verified,NY
48074,6 years,RENT,115000.0,Not Verified,WA
146744,8 years,MORTGAGE,184000.0,Not Verified,IL
445777,5 years,MORTGAGE,55365.0,Source Verified,SC
188156,5 years,RENT,24000.0,Source Verified,IL
665557,7 years,RENT,93000.0,Not Verified,FL
213542,10+ years,OWN,27360.0,Source Verified,TX
28824,5 years,MORTGAGE,108000.0,Not Verified,NJ
199638,,RENT,25008.0,Not Verified,ME
447868,4 years,RENT,55800.0,Verified,GA
236447,7 years,RENT,30213.0,Source Verified,WI
525472,5 years,RENT,66865.0,Not Verified,CA
305660,6 years,MORTGAGE,39000.0,Not Verified,CA
606299,< 1 year,RENT,80059.0,Not Verified,CA
516573,6 years,MORTGAGE,65000.0,Not Verified,WY
566829,10+ years,RENT,73144.0,Not Verified,OK
409660,7 years,MORTGAGE,51000.0,Not Verified,GA
579,1 year,OWN,10000.0,Source Verified,GA
672079,2 years,MORTGAGE,94677.0,Not Verified,FL
14522,5 years,MORTGAGE,103000.0,Not Verified,UT
210615,10+ years,MORTGAGE,27000.0,Source Verified,MA
653134,,OWN,90000.0,Verified,NC
632410,3 years,MORTGAGE,85500.0,Not Verified,NY
174997,2 years,OWN,22000.0,Verified,NC
640778,10+ years,RENT,87439.0,Not Verified,CA
648470,10+ years,RENT,89000.0,Verified,TX
377461,10+ years,MORTGAGE,47184.0,Source Verified,MS
480281,3 years,RENT,60000.0,Not Verified,NV
31283,5 years,MORTGAGE,109000.0,Not Verified,NY
548277,5 years,OWN,70000.0,Source Verified,TX
330967,7 years,OWN,42000.0,Source Verified,AR
635750,10+ years,MORTGAGE,86132.0,Source Verified,MO
145323,4 years,MORTGAGE,181000.0,Source Verified,PA
198651,10+ years,MORTGAGE,250000.0,Source Verified,MA
151325,9 years,RENT,19000.0,Verified,IL
319199,4 years,MORTGAGE,40200.0,Source Verified,FL
123976,8 years,RENT,160000.0,Source Verified,NV
207559,1 year,RENT,26500.0,Source Verified,CA
687750,2 years,RENT,98000.0,Source Verified,WY
575192,4 years,MORTGAGE,75000.0,Source Verified,DC
689841,2 years,RENT,98950.0,Source Verified,FL
89872,7 years,RENT,136000.0,Not Verified,PA
297236,6 years,MORTGAGE,38000.0,Source Verified,IL
62176,10+ years,MORTGAGE,121086.42,Not Verified,TX
398419,10+ years,MORTGAGE,49900.0,Not Verified,TN
492263,,MORTGAGE,62000.0,Not Verified,ID
650769,7 years,RENT,9000.0,Verified,GA
335343,10+ years,MORTGAGE,42120.0,Not Verified,TX
436961,10+ years,MORTGAGE,54441.0,Not Verified,SC
378541,2 years,RENT,47450.0,Verified,CA
263349,9 years,RENT,34000.0,Not Verified,IL
276883,1 year,RENT,35453.0,Source Verified,IL
470785,7 years,MORTGAGE,58850.0,Not Verified,GA
649198,10+ years,RENT,89300.0,Not Verified,TX
295490,10+ years,MORTGAGE,37800.0,Verified,AR
533096,7 years,RENT,68000.0,Not Verified,HI
255329,3 years,OWN,33000.0,Not Verified,GA
511278,10+ years,MORTGAGE,64785.0,Verified,AR
520119,< 1 year,MORTGAGE,66000.0,Verified,AL
288404,< 1 year,RENT,37000.0,Not Verified,CO
389817,10+ years,MORTGAGE,48685.0,Source Verified,TX
551471,7 years,RENT,70800.0,Verified,CA
650037,10+ years,OWN,89616.0,Source Verified,CA
506025,3 years,MORTGAGE,63975.0,Source Verified,AZ
392793,10+ years,MORTGAGE,49000.0,Source Verified,NH
366551,1 year,RENT,46000.0,Not Verified,FL
26134,1 year,RENT,107000.0,Source Verified,NY
42005,10+ years,OWN,113000.0,Verified,MD
638950,1 year,OWN,87000.0,Source Verified,MO
216765,2 years,OWN,28000.0,Verified,AR
575874,6 years,RENT,75000.0,Verified,KS
189698,2 years,OWN,24000.0,Not Verified,TX
447218,10+ years,RENT,55621.0,Not Verified,NC
603526,1 year,MORTGAGE,80000.0,Source Verified,ME
690650,,MORTGAGE,99000.0,Source Verified,NJ
40788,10+ years,MORTGAGE,112317.0,Source Verified,MD
219164,5 years,RENT,28000.0,Not Verified,TX
184310,10+ years,RENT,231000.0,Verified,MD
525791,10+ years,MORTGAGE,66976.0,Source Verified,SC
272566,5 years,MORTGAGE,35000.0,Verified,NV
486377,5 years,MORTGAGE,61000.0,Verified,IN
85832,2 years,MORTGAGE,134000.0,Not Verified,VA
312184,10+ years,RENT,39800.0,Verified,TX
556431,3 years,RENT,71820.0,Not Verified,IL
540202,7 years,OWN,69000.0,Verified,NC
442350,9 years,MORTGAGE,55000.0,Verified,NJ
223382,1 year,RENT,28800.0,Verified,NY
157944,8 years,OWN,19896.0,Not Verified,TX
505811,6 years,OWN,63894.0,Verified,FL
315985,6 years,RENT,40000.0,Source Verified,NJ
53159,10+ years,RENT,118000.0,Not Verified,KS
271273,3 years,OWN,35000.0,Not Verified,LA
186400,10+ years,MORTGAGE,236000.0,Source Verified,IN
593077,3 years,RENT,78000.0,Verified,MT
380954,2 years,MORTGAGE,47750.0,Not Verified,FL
108311,10+ years,OWN,149749.0,Source Verified,MD
571205,4 years,RENT,74000.0,Not Verified,TN
503065,4 years,MORTGAGE,63200.0,Source Verified,CT
490345,8 years,MORTGAGE,61600.0,Source Verified,VA
126202,2 years,RENT,162500.0,Source Verified,CO
558934,7 years,OWN,72000.0,Source Verified,NJ
14402,3 years,MORTGAGE,103000.0,Verified,TN
109890,4 years,OWN,150000.0,Not Verified,AL
74089,6 years,MORTGAGE,127200.0,Source Verified,CA
147443,2 years,MORTGAGE,185000.0,Source Verified,CA
412776,< 1 year,RENT,51286.0,Source Verified,AL
320486,5 years,MORTGAGE,40500.0,Source Verified,CA
110833,3 years,MORTGAGE,150000.0,Not Verified,KS
278503,9 years,MORTGAGE,35750.0,Source Verified,FL
172081,5 years,MORTGAGE,215000.0,Verified,WA
35679,10+ years,MORTGAGE,110000.0,Source Verified,SC
663819,2 years,OWN,92500.0,Source Verified,CT
405038,3 years,RENT,50100.0,Not Verified,MD
10614,< 1 year,RENT,102000.0,Not Verified,MI
341760,,RENT,43000.0,Verified,MN
642304,10+ years,RENT,87858.0,Verified,MD
147409,6 years,MORTGAGE,185000.0,Not Verified,AZ
196313,,RENT,25000.0,Source Verified,MO
577293,1 year,RENT,75000.0,Verified,NV
438249,2 years,RENT,54625.0,Source Verified,OH
86677,5 years,RENT,135000.0,Source Verified,CA
407293,,RENT,50500.0,Source Verified,TX
369250,10+ years,MORTGAGE,46065.12,Not Verified,AL
300504,,MORTGAGE,38166.0,Not Verified,MS
91162,< 1 year,MORTGAGE,137000.0,Verified,WA
28947,2 years,OWN,108000.0,Verified,NY
323294,5 years,RENT,41000.0,Source Verified,CO
447998,4 years,MORTGAGE,55812.0,Verified,TX
583619,5 years,OWN,76000.0,Source Verified,TX
627379,3 years,OWN,85000.0,Verified,AL
188287,< 1 year,RENT,24000.0,Not Verified,KS
691522,10+ years,MORTGAGE,9930475.0,Source Verified,MD
172735,5 years,OWN,216000.0,Source Verified,FL
671073,< 1 year,RENT,94200.0,Source Verified,FL
10753,4 years,MORTGAGE,102000.0,Source Verified,NC
435619,3 years,MORTGAGE,54080.0,Verified,OK
278490,,MORTGAGE,35748.0,Not Verified,MA
633022,10+ years,MORTGAGE,85792.0,Source Verified,OK
142804,5 years,OWN,18000.0,Verified,TX
285984,6 years,RENT,36500.0,Source Verified,OR
451606,5 years,RENT,56000.0,Source Verified,WA
649525,4 years,RENT,89496.0,Not Verified,NC
198349,2 years,MORTGAGE,250000.0,Not Verified,FL
371176,< 1 year,MORTGAGE,46500.0,Verified,IL
522697,2 years,RENT,66100.0,Not Verified,TX
317523,4 years,RENT,40000.0,Verified,WA
619468,6 years,RENT,83000.0,Source Verified,NY
639570,< 1 year,OWN,87000.0,Not Verified,RI
